Set	Line	KO	Gene	Sign
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM8994	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	1700105P06RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SRL	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ERC2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SNORD123	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PAX8	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM19557	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GPER1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	4933417D19RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLC6A2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM15663	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CYP24A1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	VMN2R79	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DPP4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PLA2R1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GUCA1A	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PLXNB3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SCFD2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GABRQ	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	1810007D17RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM16325	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	3100003L05RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	A430035B10RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ALDH3A1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	C130071C03RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LBP	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	XIRP2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ATP6V1B1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SPARCL1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	B230208H11RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM15091	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	2310010J17RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PSAPL1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TERC	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GPR3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ARHGAP30	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PPEF2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GPR61	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RIT2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	1600023N17RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	XLR4A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PRAM1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	WT1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HALR1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ITIH2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DNAH5	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	E030024N20RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TM6SF2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LCE1G	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	BCL11B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MTFP1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LAMA4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM1968	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TG	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	AFAP1L1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SERPINB9B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FBXO24	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LNCPINT	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	OXTR	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	3930402G23RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TREM3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ARHGEF33	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RPE65	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GP9	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EDARADD	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM4925	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MYBPC1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NCAM2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	1700020N15RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GPR65	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	APOM	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ODF3L2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SGCE	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GPR179	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	WNT10B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CD300A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	1700023F06RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	STAT4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CRLF1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	L3MBTL4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	BC006965	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HIST1H4D	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	BC061237	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MIR684-1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TXNDC2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP418	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SELE	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MATK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HIST1H4H	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PCDHGC4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	D2HGDH	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IP6K3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TCTEX1D4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	IL3RA	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PIK3AP1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM16740	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EDA	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FAM49A	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SPATA45	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ABHD11OS	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PDE6H	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	VMN2R87	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MT3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMEM91	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NUDT17	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ABCC12	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HELT	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RASSF9	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FAM19A3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GSTO2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TNFAIP8L2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLC12A1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SIX3OS1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TCTE2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FOXD2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ENKUR	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	EME1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FBXL22	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TNF	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HORMAD2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	4930402F06RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PRKAG3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NOXA1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	BB283400	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NAP1L3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TIMM8A1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM20751	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SOX9	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLC7A4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	4930512B01RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SNX31	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM3336	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MIR186	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FCGR2B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FGD5	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	8430430B14RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP524	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CYP26A1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TBX10	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM10791	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GPX6	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CHRM4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	C920006O11RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TRIM30B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DAAM2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SNORD99	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PCDHB3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NPAS2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TECTA	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HSPA1A	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	D330050G23RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MTRF1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MYO3B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	2310034G01RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HVCN1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GSTM4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SH3RF2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZFP341	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MUC20	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM3704	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	A630095N17RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SPN-PS	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MURC	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GRAMD2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LGALS4	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MIR155HG	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	FABP7	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM8439	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMOD1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TRIM43B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NANOS3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ADCK3	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HEPACAM	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	HABP2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	4930449E18RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MIR3060	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SNORD52	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TOPORSL	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CCR1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SYT16	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	T2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TMEM191C	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CCL22	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GBX1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CSMD2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	A330074K22RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CENPE	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NOTCH3	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DKK2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ITPKA	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PPP1R32	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	3110045C21RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	REPS2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CYTH4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GDAP1L1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PCSK4	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MTCP1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ESM1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	DBIL5	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SERPINA3G	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	KCNC1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SLC17A8	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	MZB1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	4933433G15RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM19619	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	THSD7B	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	4930415O20RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM11240	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	TBC1D9	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GRPR	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RINL	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PTTG1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	WBSCR25	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CD200	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	1700013H16RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	RNF43	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PTGS2OS2	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	CSF2RB2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LRRC14B	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ANKRD66	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	D830046C22RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	LRFN1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	GM19461	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	1700012D01RIK	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ZDHHC23	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	ARL10	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NAIF1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	SARM1	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	NXPE2	1
67NR Kmt2c.KO	67NR	Kmt2c.KO	G630025P09RIK	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	PTGER1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	COL1A1	-1
67NR Kmt2c.KO	67NR	Kmt2c.KO	UHMK1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IL1RL1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TEX101	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1700012B09RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TBX3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CADM1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EREG	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CDH2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EPB41L3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GSTT1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCL2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FGF10	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PHEX	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LONRF3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SH3GL3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	AEBP1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZFP365	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HEXA	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RIC3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CD34	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GDNF	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PLPP3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PRKCB	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EDA2R	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC41A2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TNFRSF9	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZRSR1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	UPP1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FAM92A	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CHST1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	COL6A5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZFP534	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PRRX1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CD109	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TNC	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DENND5B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RORB	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IRX5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NPPB	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM13544	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZEB1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TCEAL8	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FAM131B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MMP15	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LNCENC1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DCLK1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	XLR3C	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PCDH10	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NGF	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PCDH7	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	THBD	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4930461G14RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PNMA5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC9B1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM13154	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IL33	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM2115	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PDPN	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LGI2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CYFIP2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EPDR1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HAO1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	STAC2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EIF4E3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	3830403N18RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CPLX2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MOXD1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ARMCX2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DOCK11	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PALMD	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC6A17	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CYP2C55	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RUNDC3A	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GPC4	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FGFR1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	VCAN	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CLIP3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SGIP1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DOCK10	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NDST3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PIK3R5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ARSJ	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FOXP2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SOD3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PPIC	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ADAMTS7	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NDST4	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HDGFRP3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CHIC1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	P2RX7	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CD300LB	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZFPM2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ARHGEF10	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LEPR	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	XIST	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CLU	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ALOX5AP	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ABCA5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC1A7	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	B3GALT1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DES	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	BTC	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM773	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CACNB2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TDRD9	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LIMS2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PAX6	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SNAI2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TNFRSF22	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FCNA	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LAYN	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NUAK1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CATIP	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EVL	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1700007G11RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SDC3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	AKAP12	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SCAMP5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MUSTN1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TBX18	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	AK1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	THBS1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLCO3A1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MXRA8	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCL20	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TNNT2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC4A4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	H1FX	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ATP1B1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RAB39B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MAP9	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SORBS2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1110051M20RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CPQ	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MFAP3L	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM14403	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	OLFML3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	COLEC10	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PRRG1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PID1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MAP6	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NAIP5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ARMCX1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CPEB1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DUSP1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM13752	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PDGFRA	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PAX9	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GYPC	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TSPAN6	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4930519F16RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FLRT2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RASGRP3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ALPL	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LIMD2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EML1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HS3ST3B1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SIGLECG	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MAGI2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	APOL9B	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PRKD1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	OASL2	-1
